room,date,area,event_min,max_min,year,month,day
T,12/31/12 0:00,806,0,1080,2012,December,31
T,1/1/13 0:00,806,0,1080,2013,January,1
T,1/2/13 0:00,806,0,1080,2013,January,2
T,1/3/13 0:00,806,0,1080,2013,January,3
T,1/4/13 0:00,806,0,1080,2013,January,4
T,1/5/13 0:00,806,0,1080,2013,January,5
T,1/6/13 0:00,806,0,1080,2013,January,6
T,1/7/13 0:00,806,1020,1080,2013,January,7
T,1/8/13 0:00,806,180,1080,2013,January,8
T,1/9/13 0:00,806,1438,1080,2013,January,9
T,1/10/13 0:00,806,0,1080,2013,January,10
T,1/11/13 0:00,806,0,1080,2013,January,11
T,1/12/13 0:00,806,0,1080,2013,January,12
T,1/13/13 0:00,806,0,1080,2013,January,13
T,1/14/13 0:00,806,1079,1080,2013,January,14
T,1/15/13 0:00,806,570,1080,2013,January,15
T,1/16/13 0:00,806,630,1080,2013,January,16
T,1/17/13 0:00,806,660,1080,2013,January,17
T,1/18/13 0:00,806,0,1080,2013,January,18
T,1/19/13 0:00,806,1079,1080,2013,January,19
T,1/20/13 0:00,806,1079,1080,2013,January,20
T,1/21/13 0:00,806,1079,1080,2013,January,21
T,1/22/13 0:00,806,1079,1080,2013,January,22
T,1/23/13 0:00,806,0,1080,2013,January,23
T,1/24/13 0:00,806,780,1080,2013,January,24
T,1/25/13 0:00,806,945,1080,2013,January,25
T,1/26/13 0:00,806,225,1080,2013,January,26
T,1/27/13 0:00,806,1079,1080,2013,January,27
T,1/28/13 0:00,806,270,1080,2013,January,28
T,1/29/13 0:00,806,150,1080,2013,January,29
T,1/30/13 0:00,806,150,1080,2013,January,30
T,1/31/13 0:00,806,180,1080,2013,January,31
T,2/1/13 0:00,806,1079,1080,2013,February,1
T,2/2/13 0:00,806,0,1080,2013,February,2
T,2/3/13 0:00,806,0,1080,2013,February,3
T,2/4/13 0:00,806,0,1080,2013,February,4
T,2/5/13 0:00,806,0,1080,2013,February,5
T,2/6/13 0:00,806,150,1080,2013,February,6
T,2/7/13 0:00,806,0,1080,2013,February,7
T,2/8/13 0:00,806,0,1080,2013,February,8
T,2/9/13 0:00,806,0,1080,2013,February,9
T,2/10/13 0:00,806,0,1080,2013,February,10
T,2/11/13 0:00,806,0,1080,2013,February,11
T,2/12/13 0:00,806,180,1080,2013,February,12
T,2/13/13 0:00,806,0,1080,2013,February,13
T,2/14/13 0:00,806,779,1080,2013,February,14
T,2/15/13 0:00,806,30,1080,2013,February,15
T,2/16/13 0:00,806,480,1080,2013,February,16
T,2/17/13 0:00,806,0,1080,2013,February,17
T,2/18/13 0:00,806,0,1080,2013,February,18
T,2/19/13 0:00,806,60,1080,2013,February,19
T,2/20/13 0:00,806,0,1080,2013,February,20
T,2/21/13 0:00,806,0,1080,2013,February,21
T,2/22/13 0:00,806,0,1080,2013,February,22
T,2/23/13 0:00,806,599,1080,2013,February,23
T,2/24/13 0:00,806,1079,1080,2013,February,24
T,2/25/13 0:00,806,1079,1080,2013,February,25
T,2/26/13 0:00,806,1079,1080,2013,February,26
T,2/27/13 0:00,806,959,1080,2013,February,27
T,2/28/13 0:00,806,645,1080,2013,February,28
T,3/1/13 0:00,806,540,1080,2013,March,1
T,3/2/13 0:00,806,630,1080,2013,March,2
T,3/3/13 0:00,806,1438,1080,2013,March,3
T,3/4/13 0:00,806,420,1080,2013,March,4
T,3/5/13 0:00,806,1888,1080,2013,March,5
T,3/6/13 0:00,806,300,1080,2013,March,6
T,3/7/13 0:00,806,614,1080,2013,March,7
T,3/8/13 0:00,806,2099,1080,2013,March,8
T,3/9/13 0:00,806,765,1080,2013,March,9
T,3/10/13 0:00,806,0,1080,2013,March,10
T,3/11/13 0:00,806,0,1080,2013,March,11
T,3/12/13 0:00,806,180,1080,2013,March,12
T,3/13/13 0:00,806,0,1080,2013,March,13
T,3/14/13 0:00,806,0,1080,2013,March,14
T,3/15/13 0:00,806,0,1080,2013,March,15
T,3/16/13 0:00,806,0,1080,2013,March,16
T,3/17/13 0:00,806,0,1080,2013,March,17
T,3/18/13 0:00,806,0,1080,2013,March,18
T,3/19/13 0:00,806,0,1080,2013,March,19
T,3/20/13 0:00,806,165,1080,2013,March,20
T,3/21/13 0:00,806,165,1080,2013,March,21
T,3/22/13 0:00,806,0,1080,2013,March,22
T,3/23/13 0:00,806,0,1080,2013,March,23
T,3/24/13 0:00,806,0,1080,2013,March,24
T,3/25/13 0:00,806,0,1080,2013,March,25
T,3/26/13 0:00,806,959,1080,2013,March,26
T,3/27/13 0:00,806,660,1080,2013,March,27
T,3/28/13 0:00,806,0,1080,2013,March,28
T,3/29/13 0:00,806,959,1080,2013,March,29
T,3/30/13 0:00,806,480,1080,2013,March,30
T,3/31/13 0:00,806,0,1080,2013,March,31
T,4/1/13 0:00,806,0,1080,2013,April,1
T,4/2/13 0:00,806,0,1080,2013,April,2
T,4/3/13 0:00,806,539,1080,2013,April,3
T,4/4/13 0:00,806,320,1080,2013,April,4
T,4/5/13 0:00,806,649,1080,2013,April,5
T,4/6/13 0:00,806,280,1080,2013,April,6
T,4/7/13 0:00,806,0,1080,2013,April,7
T,4/8/13 0:00,806,0,1080,2013,April,8
T,4/9/13 0:00,806,0,1080,2013,April,9
T,4/10/13 0:00,806,540,1080,2013,April,10
T,4/11/13 0:00,806,540,1080,2013,April,11
T,4/12/13 0:00,806,0,1080,2013,April,12
T,4/13/13 0:00,806,0,1080,2013,April,13
T,4/14/13 0:00,806,0,1080,2013,April,14
T,4/15/13 0:00,806,0,1080,2013,April,15
T,4/16/13 0:00,806,0,1080,2013,April,16
T,4/17/13 0:00,806,600,1080,2013,April,17
T,4/18/13 0:00,806,600,1080,2013,April,18
T,4/19/13 0:00,806,195,1080,2013,April,19
T,4/20/13 0:00,806,240,1080,2013,April,20
T,4/21/13 0:00,806,600,1080,2013,April,21
T,4/22/13 0:00,806,150,1080,2013,April,22
T,4/23/13 0:00,806,105,1080,2013,April,23
T,4/24/13 0:00,806,480,1080,2013,April,24
T,4/25/13 0:00,806,600,1080,2013,April,25
T,4/26/13 0:00,806,105,1080,2013,April,26
T,4/27/13 0:00,806,0,1080,2013,April,27
T,4/28/13 0:00,806,0,1080,2013,April,28
T,4/29/13 0:00,806,1079,1080,2013,April,29
T,4/30/13 0:00,806,1019,1080,2013,April,30
T,5/1/13 0:00,806,1079,1080,2013,May,1
T,5/2/13 0:00,806,1079,1080,2013,May,2
T,5/3/13 0:00,806,0,1080,2013,May,3
T,5/4/13 0:00,806,509,1080,2013,May,4
T,5/5/13 0:00,806,0,1080,2013,May,5
T,5/6/13 0:00,806,0,1080,2013,May,6
T,5/7/13 0:00,806,0,1080,2013,May,7
T,5/8/13 0:00,806,240,1080,2013,May,8
T,5/9/13 0:00,806,480,1080,2013,May,9
T,5/10/13 0:00,806,959,1080,2013,May,10
T,5/11/13 0:00,806,1220,1080,2013,May,11
T,5/12/13 0:00,806,0,1080,2013,May,12
T,5/13/13 0:00,806,0,1080,2013,May,13
T,5/14/13 0:00,806,150,1080,2013,May,14
T,5/15/13 0:00,806,0,1080,2013,May,15
T,5/16/13 0:00,806,0,1080,2013,May,16
T,5/17/13 0:00,806,60,1080,2013,May,17
T,5/18/13 0:00,806,719,1080,2013,May,18
T,5/19/13 0:00,806,1079,1080,2013,May,19
T,5/20/13 0:00,806,1079,1080,2013,May,20
T,5/21/13 0:00,806,90,1080,2013,May,21
T,5/22/13 0:00,806,645,1080,2013,May,22
T,5/23/13 0:00,806,165,1080,2013,May,23
T,5/24/13 0:00,806,0,1080,2013,May,24
T,5/25/13 0:00,806,0,1080,2013,May,25
T,5/26/13 0:00,806,0,1080,2013,May,26
T,5/27/13 0:00,806,0,1080,2013,May,27
T,5/28/13 0:00,806,120,1080,2013,May,28
T,5/29/13 0:00,806,120,1080,2013,May,29
T,5/30/13 0:00,806,390,1080,2013,May,30
T,5/31/13 0:00,806,90,1080,2013,May,31
T,6/1/13 0:00,806,0,1080,2013,June,1
T,6/2/13 0:00,806,0,1080,2013,June,2
T,6/3/13 0:00,806,135,1080,2013,June,3
T,6/4/13 0:00,806,195,1080,2013,June,4
T,6/5/13 0:00,806,105,1080,2013,June,5
T,6/6/13 0:00,806,0,1080,2013,June,6
T,6/7/13 0:00,806,660,1080,2013,June,7
T,6/8/13 0:00,806,285,1080,2013,June,8
T,6/9/13 0:00,806,0,1080,2013,June,9
T,6/10/13 0:00,806,0,1080,2013,June,10
T,6/11/13 0:00,806,180,1080,2013,June,11
T,6/12/13 0:00,806,899,1080,2013,June,12
T,6/13/13 0:00,806,60,1080,2013,June,13
T,6/14/13 0:00,806,0,1080,2013,June,14
T,6/15/13 0:00,806,359,1080,2013,June,15
T,6/16/13 0:00,806,0,1080,2013,June,16
T,6/17/13 0:00,806,1169,1080,2013,June,17
T,6/18/13 0:00,806,300,1080,2013,June,18
T,6/19/13 0:00,806,930,1080,2013,June,19
T,6/20/13 0:00,806,360,1080,2013,June,20
T,6/21/13 0:00,806,540,1080,2013,June,21
T,6/22/13 0:00,806,360,1080,2013,June,22
T,6/23/13 0:00,806,0,1080,2013,June,23
T,6/24/13 0:00,806,60,1080,2013,June,24
T,6/25/13 0:00,806,60,1080,2013,June,25
T,6/26/13 0:00,806,0,1080,2013,June,26
T,6/27/13 0:00,806,0,1080,2013,June,27
T,6/28/13 0:00,806,720,1080,2013,June,28
T,6/29/13 0:00,806,0,1080,2013,June,29
T,6/30/13 0:00,806,0,1080,2013,June,30
T,7/1/13 0:00,806,0,1080,2013,July,1
T,7/2/13 0:00,806,0,1080,2013,July,2
T,7/3/13 0:00,806,0,1080,2013,July,3
T,7/4/13 0:00,806,0,1080,2013,July,4
T,7/5/13 0:00,806,0,1080,2013,July,5
T,7/6/13 0:00,806,180,1080,2013,July,6
T,7/7/13 0:00,806,0,1080,2013,July,7
T,7/8/13 0:00,806,0,1080,2013,July,8
T,7/9/13 0:00,806,539,1080,2013,July,9
T,7/10/13 0:00,806,1079,1080,2013,July,10
T,7/11/13 0:00,806,1079,1080,2013,July,11
T,7/12/13 0:00,806,1079,1080,2013,July,12
T,7/13/13 0:00,806,0,1080,2013,July,13
T,7/14/13 0:00,806,0,1080,2013,July,14
T,7/15/13 0:00,806,0,1080,2013,July,15
T,7/16/13 0:00,806,0,1080,2013,July,16
T,7/17/13 0:00,806,0,1080,2013,July,17
T,7/18/13 0:00,806,150,1080,2013,July,18
T,7/19/13 0:00,806,0,1080,2013,July,19
T,7/20/13 0:00,806,0,1080,2013,July,20
T,7/21/13 0:00,806,0,1080,2013,July,21
T,7/22/13 0:00,806,75,1080,2013,July,22
T,7/23/13 0:00,806,1170,1080,2013,July,23
T,7/24/13 0:00,806,0,1080,2013,July,24
T,7/25/13 0:00,806,0,1080,2013,July,25
T,7/26/13 0:00,806,60,1080,2013,July,26
T,7/27/13 0:00,806,1079,1080,2013,July,27
T,7/28/13 0:00,806,0,1080,2013,July,28
T,7/29/13 0:00,806,0,1080,2013,July,29
T,7/30/13 0:00,806,0,1080,2013,July,30
T,7/31/13 0:00,806,0,1080,2013,July,31
T,8/1/13 0:00,806,1019,1080,2013,August,1
T,8/2/13 0:00,806,225,1080,2013,August,2
T,8/3/13 0:00,806,300,1080,2013,August,3
T,8/4/13 0:00,806,0,1080,2013,August,4
T,8/5/13 0:00,806,0,1080,2013,August,5
T,8/6/13 0:00,806,0,1080,2013,August,6
T,8/7/13 0:00,806,0,1080,2013,August,7
T,8/8/13 0:00,806,0,1080,2013,August,8
T,8/9/13 0:00,806,375,1080,2013,August,9
T,8/10/13 0:00,806,330,1080,2013,August,10
T,8/11/13 0:00,806,180,1080,2013,August,11
T,8/12/13 0:00,806,0,1080,2013,August,12
T,8/13/13 0:00,806,180,1080,2013,August,13
T,8/14/13 0:00,806,0,1080,2013,August,14
T,8/15/13 0:00,806,0,1080,2013,August,15
T,8/16/13 0:00,806,0,1080,2013,August,16
T,8/17/13 0:00,806,630,1080,2013,August,17
T,8/18/13 0:00,806,419,1080,2013,August,18
T,8/19/13 0:00,806,420,1080,2013,August,19
T,8/20/13 0:00,806,420,1080,2013,August,20
T,8/21/13 0:00,806,420,1080,2013,August,21
T,8/22/13 0:00,806,330,1080,2013,August,22
T,8/23/13 0:00,806,180,1080,2013,August,23
T,8/24/13 0:00,806,0,1080,2013,August,24
T,8/25/13 0:00,806,0,1080,2013,August,25
T,8/26/13 0:00,806,0,1080,2013,August,26
T,8/27/13 0:00,806,0,1080,2013,August,27
T,8/28/13 0:00,806,0,1080,2013,August,28
T,8/29/13 0:00,806,0,1080,2013,August,29
T,8/30/13 0:00,806,0,1080,2013,August,30
T,8/31/13 0:00,806,0,1080,2013,August,31
T,9/1/13 0:00,806,0,1080,2013,September,1
T,9/2/13 0:00,806,0,1080,2013,September,2
T,9/3/13 0:00,806,0,1080,2013,September,3
T,9/4/13 0:00,806,0,1080,2013,September,4
T,9/5/13 0:00,806,150,1080,2013,September,5
T,9/6/13 0:00,806,0,1080,2013,September,6
T,9/7/13 0:00,806,0,1080,2013,September,7
T,9/8/13 0:00,806,0,1080,2013,September,8
T,9/9/13 0:00,806,0,1080,2013,September,9
T,9/10/13 0:00,806,180,1080,2013,September,10
T,9/11/13 0:00,806,0,1080,2013,September,11
T,9/12/13 0:00,806,120,1080,2013,September,12
T,9/13/13 0:00,806,0,1080,2013,September,13
T,9/14/13 0:00,806,1438,1080,2013,September,14
T,9/15/13 0:00,806,1438,1080,2013,September,15
T,9/16/13 0:00,806,1438,1080,2013,September,16
T,9/17/13 0:00,806,1438,1080,2013,September,17
T,9/18/13 0:00,806,839,1080,2013,September,18
T,9/19/13 0:00,806,0,1080,2013,September,19
T,9/20/13 0:00,806,0,1080,2013,September,20
T,9/21/13 0:00,806,0,1080,2013,September,21
T,9/22/13 0:00,806,60,1080,2013,September,22
T,9/23/13 0:00,806,689,1080,2013,September,23
T,9/24/13 0:00,806,1489,1080,2013,September,24
T,9/25/13 0:00,806,1439,1080,2013,September,25
T,9/26/13 0:00,806,0,1080,2013,September,26
T,9/27/13 0:00,806,0,1080,2013,September,27
T,9/28/13 0:00,806,660,1080,2013,September,28
T,9/29/13 0:00,806,0,1080,2013,September,29
T,9/30/13 0:00,806,660,1080,2013,September,30
T,10/1/13 0:00,806,660,1080,2013,October,1
T,10/2/13 0:00,806,660,1080,2013,October,2
T,10/3/13 0:00,806,510,1080,2013,October,3
T,10/4/13 0:00,806,240,1080,2013,October,4
T,10/5/13 0:00,806,870,1080,2013,October,5
T,10/6/13 0:00,806,0,1080,2013,October,6
T,10/7/13 0:00,806,150,1080,2013,October,7
T,10/8/13 0:00,806,450,1080,2013,October,8
T,10/9/13 0:00,806,330,1080,2013,October,9
T,10/10/13 0:00,806,840,1080,2013,October,10
T,10/11/13 0:00,806,0,1080,2013,October,11
T,10/12/13 0:00,806,0,1080,2013,October,12
T,10/13/13 0:00,806,0,1080,2013,October,13
T,10/14/13 0:00,806,60,1080,2013,October,14
T,10/15/13 0:00,806,0,1080,2013,October,15
T,10/16/13 0:00,806,359,1080,2013,October,16
T,10/17/13 0:00,806,360,1080,2013,October,17
T,10/18/13 0:00,806,675,1080,2013,October,18
T,10/19/13 0:00,806,300,1080,2013,October,19
T,10/20/13 0:00,806,0,1080,2013,October,20
T,10/21/13 0:00,806,75,1080,2013,October,21
T,10/22/13 0:00,806,75,1080,2013,October,22
T,10/23/13 0:00,806,75,1080,2013,October,23
T,10/24/13 0:00,806,180,1080,2013,October,24
T,10/25/13 0:00,806,480,1080,2013,October,25
T,10/26/13 0:00,806,0,1080,2013,October,26
T,10/27/13 0:00,806,0,1080,2013,October,27
T,10/28/13 0:00,806,465,1080,2013,October,28
T,10/29/13 0:00,806,870,1080,2013,October,29
T,10/30/13 0:00,806,90,1080,2013,October,30
T,10/31/13 0:00,806,300,1080,2013,October,31
T,11/1/13 0:00,806,0,1080,2013,November,1
T,11/2/13 0:00,806,165,1080,2013,November,2
T,11/3/13 0:00,806,60,1080,2013,November,3
T,11/4/13 0:00,806,0,1080,2013,November,4
T,11/5/13 0:00,806,0,1080,2013,November,5
T,11/6/13 0:00,806,0,1080,2013,November,6
T,11/7/13 0:00,806,195,1080,2013,November,7
T,11/8/13 0:00,806,225,1080,2013,November,8
T,11/9/13 0:00,806,810,1080,2013,November,9
T,11/10/13 0:00,806,210,1080,2013,November,10
T,11/11/13 0:00,806,180,1080,2013,November,11
T,11/12/13 0:00,806,180,1080,2013,November,12
T,11/13/13 0:00,806,195,1080,2013,November,13
T,11/14/13 0:00,806,195,1080,2013,November,14
T,11/15/13 0:00,806,0,1080,2013,November,15
T,11/16/13 0:00,806,0,1080,2013,November,16
T,11/17/13 0:00,806,0,1080,2013,November,17
T,11/18/13 0:00,806,0,1080,2013,November,18
T,11/19/13 0:00,806,90,1080,2013,November,19
T,11/20/13 0:00,806,810,1080,2013,November,20
T,11/21/13 0:00,806,0,1080,2013,November,21
T,11/22/13 0:00,806,0,1080,2013,November,22
T,11/23/13 0:00,806,0,1080,2013,November,23
T,11/24/13 0:00,806,0,1080,2013,November,24
T,11/25/13 0:00,806,0,1080,2013,November,25
T,11/26/13 0:00,806,0,1080,2013,November,26
T,11/27/13 0:00,806,0,1080,2013,November,27
T,11/28/13 0:00,806,0,1080,2013,November,28
T,11/29/13 0:00,806,0,1080,2013,November,29
T,11/30/13 0:00,806,0,1080,2013,November,30
T,12/1/13 0:00,806,0,1080,2013,December,1
T,12/2/13 0:00,806,1199,1080,2013,December,2
T,12/3/13 0:00,806,2368,1080,2013,December,3
T,12/4/13 0:00,806,120,1080,2013,December,4
T,12/5/13 0:00,806,60,1080,2013,December,5
T,12/6/13 0:00,806,0,1080,2013,December,6
T,12/7/13 0:00,806,359,1080,2013,December,7
T,12/8/13 0:00,806,0,1080,2013,December,8
T,12/9/13 0:00,806,90,1080,2013,December,9
T,12/10/13 0:00,806,0,1080,2013,December,10
T,12/11/13 0:00,806,1019,1080,2013,December,11
T,12/12/13 0:00,806,420,1080,2013,December,12
T,12/13/13 0:00,806,660,1080,2013,December,13
T,12/14/13 0:00,806,239,1080,2013,December,14
T,12/15/13 0:00,806,0,1080,2013,December,15
T,12/16/13 0:00,806,0,1080,2013,December,16
T,12/17/13 0:00,806,0,1080,2013,December,17
T,12/18/13 0:00,806,0,1080,2013,December,18
T,12/19/13 0:00,806,0,1080,2013,December,19
T,12/20/13 0:00,806,0,1080,2013,December,20
T,12/21/13 0:00,806,0,1080,2013,December,21
T,12/22/13 0:00,806,0,1080,2013,December,22
T,12/23/13 0:00,806,0,1080,2013,December,23
T,12/24/13 0:00,806,0,1080,2013,December,24
T,12/25/13 0:00,806,0,1080,2013,December,25
T,12/26/13 0:00,806,0,1080,2013,December,26
T,12/27/13 0:00,806,0,1080,2013,December,27
T,12/28/13 0:00,806,0,1080,2013,December,28
T,12/29/13 0:00,806,0,1080,2013,December,29
T,12/30/13 0:00,806,0,1080,2013,December,30
T,12/31/13 0:00,806,719,1080,2013,December,31
T,1/1/14 0:00,806,0,1080,2014,January,1
T,1/2/14 0:00,806,0,1080,2014,January,2
T,1/3/14 0:00,806,0,1080,2014,January,3
T,1/4/14 0:00,806,0,1080,2014,January,4
T,1/5/14 0:00,806,0,1080,2014,January,5
T,1/6/14 0:00,806,0,1080,2014,January,6
T,1/7/14 0:00,806,0,1080,2014,January,7
T,1/8/14 0:00,806,0,1080,2014,January,8
T,1/9/14 0:00,806,0,1080,2014,January,9
T,1/10/14 0:00,806,0,1080,2014,January,10
T,1/11/14 0:00,806,0,1080,2014,January,11
T,1/12/14 0:00,806,0,1080,2014,January,12
T,1/13/14 0:00,806,300,1080,2014,January,13
T,1/14/14 0:00,806,720,1080,2014,January,14
T,1/15/14 0:00,806,420,1080,2014,January,15
T,1/16/14 0:00,806,420,1080,2014,January,16
T,1/17/14 0:00,806,0,1080,2014,January,17
T,1/18/14 0:00,806,0,1080,2014,January,18
T,1/19/14 0:00,806,0,1080,2014,January,19
T,1/20/14 0:00,806,0,1080,2014,January,20
T,1/21/14 0:00,806,1079,1080,2014,January,21
T,1/22/14 0:00,806,1079,1080,2014,January,22
T,1/23/14 0:00,806,1079,1080,2014,January,23
T,1/24/14 0:00,806,0,1080,2014,January,24
T,1/25/14 0:00,806,90,1080,2014,January,25
T,1/26/14 0:00,806,0,1080,2014,January,26
T,1/27/14 0:00,806,0,1080,2014,January,27
T,1/28/14 0:00,806,540,1080,2014,January,28
T,1/29/14 0:00,806,270,1080,2014,January,29
T,1/30/14 0:00,806,239,1080,2014,January,30
T,1/31/14 0:00,806,195,1080,2014,January,31
T,2/1/14 0:00,806,0,1080,2014,February,1
T,2/2/14 0:00,806,0,1080,2014,February,2
T,2/3/14 0:00,806,0,1080,2014,February,3
T,2/4/14 0:00,806,0,1080,2014,February,4
T,2/5/14 0:00,806,0,1080,2014,February,5
T,2/6/14 0:00,806,0,1080,2014,February,6
T,2/7/14 0:00,806,0,1080,2014,February,7
T,2/8/14 0:00,806,270,1080,2014,February,8
T,2/9/14 0:00,806,0,1080,2014,February,9
T,2/10/14 0:00,806,1380,1080,2014,February,10
T,2/11/14 0:00,806,285,1080,2014,February,11
T,2/12/14 0:00,806,1019,1080,2014,February,12
T,2/13/14 0:00,806,0,1080,2014,February,13
T,2/14/14 0:00,806,0,1080,2014,February,14
T,2/15/14 0:00,806,660,1080,2014,February,15
T,2/16/14 0:00,806,0,1080,2014,February,16
T,2/17/14 0:00,806,60,1080,2014,February,17
T,2/18/14 0:00,806,120,1080,2014,February,18
T,2/19/14 0:00,806,0,1080,2014,February,19
T,2/20/14 0:00,806,675,1080,2014,February,20
T,2/21/14 0:00,806,0,1080,2014,February,21
T,2/22/14 0:00,806,0,1080,2014,February,22
T,2/23/14 0:00,806,0,1080,2014,February,23
T,2/24/14 0:00,806,0,1080,2014,February,24
T,2/25/14 0:00,806,120,1080,2014,February,25
T,2/26/14 0:00,806,60,1080,2014,February,26
T,2/27/14 0:00,806,0,1080,2014,February,27
T,2/28/14 0:00,806,0,1080,2014,February,28
T,3/1/14 0:00,806,0,1080,2014,March,1
T,3/2/14 0:00,806,0,1080,2014,March,2
T,3/3/14 0:00,806,0,1080,2014,March,3
T,3/4/14 0:00,806,0,1080,2014,March,4
T,3/5/14 0:00,806,435,1080,2014,March,5
T,3/6/14 0:00,806,0,1080,2014,March,6
T,3/7/14 0:00,806,1169,1080,2014,March,7
T,3/8/14 0:00,806,870,1080,2014,March,8
T,3/9/14 0:00,806,0,1080,2014,March,9
T,3/10/14 0:00,806,0,1080,2014,March,10
T,3/11/14 0:00,806,1019,1080,2014,March,11
T,3/12/14 0:00,806,240,1080,2014,March,12
T,3/13/14 0:00,806,510,1080,2014,March,13
T,3/14/14 0:00,806,540,1080,2014,March,14
T,3/15/14 0:00,806,360,1080,2014,March,15
T,3/16/14 0:00,806,1438,1080,2014,March,16
T,3/17/14 0:00,806,60,1080,2014,March,17
T,3/18/14 0:00,806,1438,1080,2014,March,18
T,3/19/14 0:00,806,45,1080,2014,March,19
T,3/20/14 0:00,806,1378,1080,2014,March,20
T,3/21/14 0:00,806,1005,1080,2014,March,21
T,3/22/14 0:00,806,120,1080,2014,March,22
T,3/23/14 0:00,806,0,1080,2014,March,23
T,3/24/14 0:00,806,0,1080,2014,March,24
T,3/25/14 0:00,806,0,1080,2014,March,25
T,3/26/14 0:00,806,0,1080,2014,March,26
T,3/27/14 0:00,806,0,1080,2014,March,27
T,3/28/14 0:00,806,60,1080,2014,March,28
T,3/29/14 0:00,806,90,1080,2014,March,29
T,3/30/14 0:00,806,0,1080,2014,March,30
T,3/31/14 0:00,806,480,1080,2014,March,31
T,4/1/14 0:00,806,480,1080,2014,April,1
T,4/2/14 0:00,806,120,1080,2014,April,2
T,4/3/14 0:00,806,270,1080,2014,April,3
T,4/4/14 0:00,806,0,1080,2014,April,4
T,4/5/14 0:00,806,0,1080,2014,April,5
T,4/6/14 0:00,806,0,1080,2014,April,6
T,4/7/14 0:00,806,0,1080,2014,April,7
T,4/8/14 0:00,806,180,1080,2014,April,8
T,4/9/14 0:00,806,0,1080,2014,April,9
T,4/10/14 0:00,806,0,1080,2014,April,10
T,4/11/14 0:00,806,0,1080,2014,April,11
T,4/12/14 0:00,806,0,1080,2014,April,12
T,4/13/14 0:00,806,0,1080,2014,April,13
T,4/14/14 0:00,806,0,1080,2014,April,14
T,4/15/14 0:00,806,0,1080,2014,April,15
T,4/16/14 0:00,806,0,1080,2014,April,16
T,4/17/14 0:00,806,360,1080,2014,April,17
T,4/18/14 0:00,806,0,1080,2014,April,18
T,4/19/14 0:00,806,0,1080,2014,April,19
T,4/20/14 0:00,806,0,1080,2014,April,20
T,4/21/14 0:00,806,0,1080,2014,April,21
T,4/22/14 0:00,806,0,1080,2014,April,22
T,4/23/14 0:00,806,30,1080,2014,April,23
T,4/24/14 0:00,806,180,1080,2014,April,24
T,4/25/14 0:00,806,180,1080,2014,April,25
T,4/26/14 0:00,806,810,1080,2014,April,26
T,4/27/14 0:00,806,0,1080,2014,April,27
T,4/28/14 0:00,806,0,1080,2014,April,28
T,4/29/14 0:00,806,0,1080,2014,April,29
T,4/30/14 0:00,806,899,1080,2014,April,30
T,5/1/14 0:00,806,599,1080,2014,May,1
T,5/2/14 0:00,806,1439,1080,2014,May,2
T,5/3/14 0:00,806,1574,1080,2014,May,3
T,5/4/14 0:00,806,720,1080,2014,May,4
T,5/5/14 0:00,806,0,1080,2014,May,5
T,5/6/14 0:00,806,0,1080,2014,May,6
T,5/7/14 0:00,806,0,1080,2014,May,7
T,5/8/14 0:00,806,0,1080,2014,May,8
T,5/9/14 0:00,806,0,1080,2014,May,9
T,5/10/14 0:00,806,0,1080,2014,May,10
T,5/11/14 0:00,806,1019,1080,2014,May,11
T,5/12/14 0:00,806,1050,1080,2014,May,12
T,5/13/14 0:00,806,705,1080,2014,May,13
T,5/14/14 0:00,806,959,1080,2014,May,14
T,5/15/14 0:00,806,1438,1080,2014,May,15
T,5/16/14 0:00,806,839,1080,2014,May,16
T,5/17/14 0:00,806,60,1080,2014,May,17
T,5/18/14 0:00,806,959,1080,2014,May,18
T,5/19/14 0:00,806,0,1080,2014,May,19
T,5/20/14 0:00,806,240,1080,2014,May,20
T,5/21/14 0:00,806,1214,1080,2014,May,21
T,5/22/14 0:00,806,1214,1080,2014,May,22
T,5/23/14 0:00,806,0,1080,2014,May,23
T,5/24/14 0:00,806,0,1080,2014,May,24
T,5/25/14 0:00,806,0,1080,2014,May,25
T,5/26/14 0:00,806,0,1080,2014,May,26
T,5/27/14 0:00,806,30,1080,2014,May,27
T,5/28/14 0:00,806,30,1080,2014,May,28
T,5/29/14 0:00,806,30,1080,2014,May,29
T,5/30/14 0:00,806,0,1080,2014,May,30
T,5/31/14 0:00,806,0,1080,2014,May,31
T,6/1/14 0:00,806,0,1080,2014,June,1
T,6/2/14 0:00,806,0,1080,2014,June,2
T,6/3/14 0:00,806,75,1080,2014,June,3
T,6/4/14 0:00,806,0,1080,2014,June,4
T,6/5/14 0:00,806,0,1080,2014,June,5
T,6/6/14 0:00,806,360,1080,2014,June,6
T,6/7/14 0:00,806,359,1080,2014,June,7
T,6/8/14 0:00,806,0,1080,2014,June,8
T,6/9/14 0:00,806,0,1080,2014,June,9
T,6/10/14 0:00,806,180,1080,2014,June,10
T,6/11/14 0:00,806,0,1080,2014,June,11
T,6/12/14 0:00,806,0,1080,2014,June,12
T,6/13/14 0:00,806,0,1080,2014,June,13
T,6/14/14 0:00,806,0,1080,2014,June,14
T,6/15/14 0:00,806,0,1080,2014,June,15
T,6/16/14 0:00,806,0,1080,2014,June,16
T,6/17/14 0:00,806,0,1080,2014,June,17
T,6/18/14 0:00,806,1079,1080,2014,June,18
